Wall time,Step,Value
1597772135.2191,0,0.4999343752861023
1597772137.32677,1,0.5
1597772139.452036,2,0.5
1597772141.571738,3,0.5000656247138977
1597772143.6771,4,0.4999343752861023
1597772145.809297,5,0.5002624988555908
1597772147.904665,6,0.5001312494277954
1597772149.990161,7,0.5001312494277954
1597772152.083129,8,0.5018374919891357
1597772154.179043,9,0.5007874965667725
1597772156.427925,10,0.5012468695640564
