Wall time,Step,Value
1597833256.78962,0,0.4067717492580414
1597833263.48517,1,0.2322750985622406
1597833270.185971,2,0.19016927480697632
1597833276.874897,3,0.1680814027786255
1597833283.579162,4,0.1557033360004425
1597833290.33922,5,0.1510346382856369
1597833297.089158,6,0.164589524269104
1597833303.769826,7,0.14438453316688538
1597833310.495374,8,0.13445241749286652
1597833317.164894,9,0.14217570424079895
1597833323.856059,10,0.15117791295051575
1597833330.575479,11,0.13027971982955933
1597833337.299677,12,0.11091766506433487
1597833344.05478,13,0.13092142343521118
1597833350.773806,14,0.09789011627435684
1597833357.470003,15,0.10565449297428131
1597833364.244644,16,0.10426043719053268
1597833370.986288,17,0.10432782769203186
1597833377.711199,18,0.09423451125621796
1597833384.43884,19,0.0881103128194809
1597833391.147671,20,0.09528527408838272
1597833397.859825,21,0.09168055653572083
1597833404.564501,22,0.07259004563093185
1597833411.304968,23,0.09894797205924988
1597833418.018451,24,0.08518441021442413
1597833424.741661,25,0.114597849547863
1597833431.421463,26,0.08864447474479675
1597833438.145043,27,0.08134660869836807
1597833444.824526,28,0.07323196530342102
1597833451.519065,29,0.06941400468349457
1597833458.240196,30,0.08134832978248596
1597833464.926416,31,0.07282863557338715
1597833471.658602,32,0.06949889659881592
1597833478.433077,33,0.07175002247095108
1597833485.173026,34,0.07010988146066666
1597833491.877013,35,0.06302175670862198
1597833498.621664,36,0.06051628664135933
1597833505.306639,37,0.06277602910995483
1597833512.024456,38,0.0688725933432579
1597833518.717728,39,0.0684225857257843
1597833525.401112,40,0.05790582671761513
1597833532.09194,41,0.05215773731470108
1597833538.800221,42,0.05767377093434334
1597833545.506363,43,0.0558919832110405
1597833552.347027,44,0.06352539360523224
1597833559.334263,45,0.06394757330417633
1597833566.346371,46,0.06542307138442993
1597833573.337878,47,0.05531623587012291
1597833580.351214,48,0.04647114500403404
1597833587.416137,49,0.05144686624407768
1597833594.806802,50,0.05632106214761734
1597833602.626322,51,0.06568831205368042
1597833610.438017,52,0.07109023630619049
1597833617.984137,53,0.05302180349826813
1597833625.058541,54,0.06527065485715866
1597833632.090233,55,0.06143379956483841
1597833638.994406,56,0.0656680315732956
1597833645.923044,57,0.057977620512247086
1597833652.817818,58,0.05342993140220642
1597833659.68039,59,0.050707343965768814
1597833666.64293,60,0.046133480966091156
1597833673.547081,61,0.05598121136426926
1597833680.434407,62,0.05297212302684784
1597833687.310417,63,0.04867012798786163
1597833694.220383,64,0.04702675715088844
1597833701.112466,65,0.04587547853589058
1597833707.952714,66,0.04602927342057228
1597833714.824602,67,0.056269317865371704
1597833721.689864,68,0.04933098703622818
1597833728.647194,69,0.040072374045848846
1597833735.636853,70,0.04291769489645958
1597833742.626671,71,0.043264374136924744
1597833749.552612,72,0.03756362944841385
1597833756.468256,73,0.03754991665482521
1597833763.382922,74,0.03739215433597565
1597833770.592423,75,0.03809710964560509
1597833777.371416,76,0.03831206262111664
1597833784.052773,77,0.03870313987135887
1597833790.861386,78,0.03896491974592209
1597833797.517727,79,0.039167147129774094
1597833804.186384,80,0.04032771661877632
1597833810.89293,81,0.036754727363586426
1597833817.590401,82,0.04195856302976608
1597833824.274571,83,0.04361725598573685
1597833830.979044,84,0.03239324316382408
1597833837.659907,85,0.041878145188093185
1597833844.394363,86,0.03579659014940262
1597833851.088335,87,0.03848622366786003
1597833857.775851,88,0.039797838777303696
1597833864.446941,89,0.03647619113326073
1597833871.093888,90,0.04761207476258278
1597833877.794774,91,0.03776310384273529
1597833884.463789,92,0.03939700871706009
1597833891.120163,93,0.037597209215164185
1597833897.832865,94,0.0436641089618206
1597833904.492226,95,0.03841764107346535
1597833911.167468,96,0.037402424961328506
1597833917.836106,97,0.03815006464719772
1597833924.494866,98,0.03609488531947136
1597833931.204274,99,0.038254376500844955
1597833937.874348,100,0.039251845329999924
1597833944.503208,101,0.032079003751277924
1597833951.175475,102,0.03484129160642624
1597833957.854148,103,0.03746877983212471
1597833964.52773,104,0.042530857026576996
1597833971.199652,105,0.032256074249744415
1597833978.120362,106,0.03334042429924011
1597833984.799718,107,0.03725974261760712
1597833991.513066,108,0.0599956251680851
1597833998.258361,109,0.05525213107466698
1597834004.97173,110,0.041151512414216995
1597834011.664762,111,0.04096263274550438
1597834018.386647,112,0.04326865077018738
1597834025.133747,113,0.04194050654768944
1597834031.8498,114,0.03658311814069748
1597834038.595713,115,0.032452549785375595
1597834045.322084,116,0.045837197452783585
1597834052.053956,117,0.04379608854651451
1597834058.806177,118,0.03386111557483673
1597834065.529287,119,0.031989652663469315
1597834072.238666,120,0.0364019051194191
1597834078.922992,121,0.03310415521264076
1597834085.624362,122,0.026963967829942703
1597834092.382791,123,0.030291326344013214
1597834099.071011,124,0.0322989821434021
1597834105.746505,125,0.03372446820139885
1597834112.4263,126,0.06418401002883911
1597834119.16282,127,0.03395896404981613
1597834125.861011,128,0.03707239031791687
1597834132.586212,129,0.03425838053226471
1597834139.244106,130,0.03560110181570053
1597834146.145339,131,0.03687836974859238
1597834152.941124,132,0.033182866871356964
1597834159.66616,133,0.03175540268421173
1597834166.332672,134,0.030313773080706596
