Wall time,Step,Value
1596474663.478318,0,0.8030680418014526
1596474670.195706,1,0.8926183581352234
1596474676.908091,2,0.9259210824966431
1596474683.541293,3,0.9324766993522644
1596474690.203077,4,0.9413924217224121
1596474696.935291,5,0.9507014751434326
1596474703.606671,6,0.9492592215538025
1596474710.2763,7,0.9492592215538025
1596474716.951219,8,0.953717052936554
1596474723.62174,9,0.9530615210533142
1596474730.344548,10,0.9551593065261841
1596474737.020546,11,0.9584371447563171
1596474743.696583,12,0.9613215923309326
1596474750.45243,13,0.9648616909980774
1596474757.169375,14,0.9580438137054443
1596474763.840111,15,0.9643372297286987
1596474770.885285,16,0.9539793133735657
1596474777.65639,17,0.9619771838188171
1596474784.617238,18,0.9638127684593201
1596474791.409433,19,0.9676150679588318
1596474798.172449,20,0.9681395292282104
1596474804.816821,21,0.9690573215484619
1596474811.428922,22,0.9677461385726929
1596474818.055016,23,0.9687950611114502
1596474824.664998,24,0.9702373147010803
1596474831.304988,25,0.9723351001739502
1596474837.93159,26,0.975875198841095
1596474844.639952,27,0.9715484380722046
1596474851.283534,28,0.9748262763023376
1596474857.93996,29,0.9761373996734619
1596474864.574134,30,0.9741706848144531
1596474871.176804,31,0.972466230392456
1596474877.830536,32,0.9761373996734619
1596474884.45695,33,0.977841854095459
1596474891.12267,34,0.9774485230445862
1596474897.794782,35,0.9762685298919678
1596474904.450387,36,0.9757440686225891
1596474911.133962,37,0.9771863222122192
1596474917.808582,38,0.980988621711731
1596474924.404724,39,0.9819064140319824
1596474931.041276,40,0.9816441535949707
1596474937.698005,41,0.9750884771347046
1596474944.384674,42,0.977841854095459
1596474951.009351,43,0.980988621711731
1596474957.671626,44,0.9808574914932251
1596474964.334579,45,0.9796774387359619
1596474971.010765,46,0.9822997450828552
1596474977.649965,47,0.9802019000053406
1596474984.369933,48,0.9788907766342163
1596474991.016455,49,0.9815130233764648
1596474997.716508,50,0.9816441535949707
1596475004.35928,51,0.9816441535949707
1596475010.970635,52,0.9817752838134766
1596475017.690677,53,0.9817752838134766
1596475024.367891,54,0.9820374846458435
1596475031.002946,55,0.9825619459152222
1596475037.669098,56,0.9798085689544678
1596475044.34039,57,0.9846597909927368
1596475051.012697,58,0.9834797382354736
1596475057.669729,59,0.9850531220436096
1596475064.321258,60,0.9847908616065979
1596475070.988931,61,0.9820374846458435
1596475077.5993,62,0.9843975305557251
1596475084.275384,63,0.9836108684539795
1596475090.989139,64,0.9838730692863464
1596475097.651202,65,0.9855775237083435
1596475104.316653,66,0.9842664003372192
1596475111.000981,67,0.982955276966095
1596475117.659514,68,0.9842664003372192
1596475124.335699,69,0.9840041995048523
1596475130.967913,70,0.9855775237083435
1596475137.644606,71,0.9872820377349854
1596475144.298302,72,0.9841353297233582
1596475150.962323,73,0.986495316028595
1596475157.634027,74,0.9863642454147339
1596475164.29591,75,0.9857086539268494
1596475170.957721,76,0.9854464530944824
1596475177.618964,77,0.9851841926574707
1596475184.344514,78,0.9863642454147339
1596475190.961734,79,0.9858397841453552
1596475197.644508,80,0.9872820377349854
1596475204.307871,81,0.9821686148643494
1596475210.966731,82,0.9861019849777222
1596475217.581259,83,0.9874131083488464
1596475224.25817,84,0.9858397841453552
1596475230.90447,85,0.9887242913246155
1596475237.539975,86,0.9891176223754883
1596475244.188812,87,0.9855775237083435
1596475250.861788,88,0.9891176223754883
1596475257.510021,89,0.9857086539268494
1596475264.171615,90,0.9883309006690979
1596475270.841254,91,0.9861019849777222
1596475277.528828,92,0.9866264462471008
1596475284.163269,93,0.9893798232078552
1596475290.791511,94,0.9891176223754883
1596475297.492869,95,0.9870197772979736
1596475304.129756,96,0.9875442385673523
1596475310.831181,97,0.9887242913246155
1596475317.499446,98,0.9858397841453552
1596475324.131073,99,0.9881998300552368
1596475330.759845,100,0.9881998300552368
1596475337.432619,101,0.9858397841453552
1596475344.096771,102,0.9881998300552368
1596475350.729745,103,0.9902976155281067
1596475357.389912,104,0.9871509075164795
1596475364.004181,105,0.9866264462471008
1596475370.654153,106,0.9851841926574707
1596475377.268874,107,0.9876753687858582
1596475383.976941,108,0.987806499004364
1596475390.668484,109,0.986495316028595
1596475397.337913,110,0.9868887066841125
1596475404.003473,111,0.9879375696182251
1596475410.69394,112,0.987806499004364
1596475417.371048,113,0.987806499004364
1596475424.058453,114,0.9900354146957397
1596475430.75316,115,0.9900354146957397
1596475437.426844,116,0.9892486929893494
1596475444.024925,117,0.9892486929893494
1596475450.712504,118,0.9900354146957397
1596475457.354698,119,0.9895109534263611
1596475464.0473,120,0.9885931611061096
1596475470.689746,121,0.9871509075164795
1596475477.384147,122,0.9883309006690979
1596475484.011411,123,0.9906909465789795
1596475490.642385,124,0.9887242913246155
1596475497.291647,125,0.9866264462471008
1596475503.955924,126,0.988068699836731
1596475510.700664,127,0.9895109534263611
1596475517.429076,128,0.9867575764656067
1596475524.048699,129,0.987806499004364
1596475530.73446,130,0.9879375696182251
1596475537.37613,131,0.9887242913246155
1596475544.097586,132,0.9884620308876038
1596475550.735913,133,0.9904287457466125
1596475557.348173,134,0.9891176223754883
1596475563.975187,135,0.9904287457466125
1596475570.659869,136,0.9861019849777222
1596475577.29589,137,0.9876753687858582
1596475583.910617,138,0.9863642454147339
1596475590.62311,139,0.9900354146957397
1596475597.322747,140,0.9871509075164795
1596475604.015051,141,0.9891176223754883
1596475610.701029,142,0.9902976155281067
1596475617.340165,143,0.9905598759651184
1596475623.975826,144,0.9883309006690979
1596475630.667774,145,0.9892486929893494
1596475637.408364,146,0.9899042844772339
1596475644.100922,147,0.9904287457466125
1596475650.734365,148,0.9891176223754883
1596475657.381086,149,0.9889864921569824
1596475664.054554,150,0.987806499004364
1596475670.747848,151,0.9904287457466125
1596475677.400234,152,0.9904287457466125
1596475684.027899,153,0.9914776682853699
1596475690.664371,154,0.9888553619384766
1596475697.285528,155,0.9901664853096008
1596475703.958483,156,0.9908220767974854
1596475710.574404,157,0.9904287457466125
1596475717.231295,158,0.9885931611061096
1596475723.918713,159,0.9917398691177368
1596475730.56907,160,0.991608738899231
1596475737.203125,161,0.9853153228759766
1596475743.935156,162,0.9921332001686096
1596475750.595757,163,0.987806499004364
1596475757.233729,164,0.9918709993362427
1596475763.88368,165,0.9888553619384766
1596475770.535399,166,0.9900354146957397
1596475777.177204,167,0.9899042844772339
1596475783.845089,168,0.9923954606056213
1596475790.504812,169,0.9902976155281067
1596475797.179444,170,0.9892486929893494
1596475803.820478,171,0.9885931611061096
1596475810.489047,172,0.9926576614379883
1596475817.127091,173,0.9910842776298523
1596475823.932805,174,0.9899042844772339
1596475830.577153,175,0.9892486929893494
1596475837.266709,176,0.9905598759651184
1596475843.947967,177,0.9889864921569824
1596475850.585255,178,0.9895109534263611
1596475857.243942,179,0.991346538066864
