Wall time,Step,Value
1597833256.789897,0,0.8067988157272339
1597833263.4853,1,0.9006431102752686
1597833270.186094,2,0.9249245524406433
1597833276.875023,3,0.9331933259963989
1597833283.579288,4,0.940018355846405
1597833290.339343,5,0.9405433535575867
1597833297.089281,6,0.936474621295929
1597833303.769952,7,0.9444808959960938
1597833310.4955,8,0.9486809372901917
1597833317.165019,9,0.9468434453010559
1597833323.856182,10,0.9425121545791626
1597833330.575604,11,0.9501246809959412
1597833337.299803,12,0.9598372578620911
1597833344.054904,13,0.947499692440033
1597833350.773929,14,0.9652185440063477
1597833357.470129,15,0.9636435508728027
1597833364.244771,16,0.9635123014450073
1597833370.986413,17,0.9600997567176819
1597833377.711322,18,0.9663997888565063
1597833384.438965,19,0.969549834728241
1597833391.147808,20,0.9677122831344604
1597833397.859951,21,0.9666622877120972
1597833404.564635,22,0.9726998209953308
1597833411.305095,23,0.9623309969902039
1597833418.018572,24,0.9712560772895813
1597833424.741786,25,0.961412250995636
1597833431.421588,26,0.9681060314178467
1597833438.145167,27,0.9708623290061951
1597833444.824654,28,0.9725685715675354
1597833451.519197,29,0.975062370300293
1597833458.240323,30,0.9716498255729675
1597833464.926542,31,0.9753248691558838
1597833471.658725,32,0.9772936105728149
1597833478.433201,33,0.97571861743927
1597833485.173149,34,0.9758498668670654
1597833491.877149,35,0.9776873588562012
1597833498.621789,36,0.9796561002731323
1597833505.306764,37,0.9791311025619507
1597833512.024598,38,0.975062370300293
1597833518.717851,39,0.9774248600006104
1597833525.401247,40,0.9808374047279358
1597833532.092094,41,0.9824123978614807
1597833538.800343,42,0.9792623519897461
1597833545.506488,43,0.9828061461448669
1597833552.347223,44,0.980181097984314
1597833559.334387,45,0.978606104850769
1597833566.346494,46,0.980181097984314
1597833573.338005,47,0.9821498990058899
1597833580.351337,48,0.9862186908721924
1597833587.41626,49,0.9843811392784119
1597833594.807017,50,0.9800498485565186
1597833602.626446,51,0.9792623519897461
1597833610.438145,52,0.9788686037063599
1597833617.984264,53,0.9818874001502991
1597833625.058664,54,0.9795248508453369
1597833632.090362,55,0.9792623519897461
1597833638.994528,56,0.977949857711792
1597833645.923168,57,0.9804436564445496
1597833652.817942,58,0.9826748967170715
1597833659.680531,59,0.9849061369895935
1597833666.643053,60,0.986087441444397
1597833673.547216,61,0.9828061461448669
1597833680.43453,62,0.9839873909950256
1597833687.310548,63,0.9854311347007751
1597833694.220517,64,0.9850373864173889
1597833701.112597,65,0.9850373864173889
1597833707.952837,66,0.985693633556366
1597833714.824727,67,0.9822811484336853
1597833721.689988,68,0.9852998852729797
1597833728.647318,69,0.9876624345779419
1597833735.636977,70,0.9872686862945557
1597833742.626793,71,0.9863499402999878
1597833749.552738,72,0.9884499311447144
1597833756.46838,73,0.9880561828613281
1597833763.383045,74,0.9881874322891235
1597833770.592579,75,0.9880561828613281
1597833777.371568,76,0.9880561828613281
1597833784.052897,77,0.9881874322891235
1597833790.861509,78,0.9879249334335327
1597833797.517848,79,0.9879249334335327
1597833804.186532,80,0.9875311851501465
1597833810.893054,81,0.9863499402999878
1597833817.590522,82,0.9872686862945557
1597833824.274696,83,0.9850373864173889
1597833830.979171,84,0.9891061782836914
1597833837.660031,85,0.9866124391555786
1597833844.394485,86,0.9876624345779419
1597833851.088462,87,0.9880561828613281
1597833857.775976,88,0.9870061874389648
1597833864.447067,89,0.9879249334335327
1597833871.094013,90,0.9855623841285706
1597833877.794896,91,0.9885811805725098
1597833884.463922,92,0.9888436794281006
1597833891.120286,93,0.9862186908721924
1597833897.832988,94,0.9862186908721924
1597833904.492353,95,0.9876624345779419
1597833911.167605,96,0.9877936840057373
1597833917.836231,97,0.988318681716919
1597833924.49499,98,0.9872686862945557
1597833931.204399,99,0.9877936840057373
1597833937.874472,100,0.9881874322891235
1597833944.50333,101,0.991599977016449
1597833951.175601,102,0.9892374277114868
1597833957.854272,103,0.9884499311447144
1597833964.527852,104,0.9855623841285706
1597833971.199774,105,0.9904186725616455
1597833978.120486,106,0.989631175994873
1597833984.799841,107,0.9870061874389648
1597833991.513194,108,0.9813624024391174
1597833998.258485,109,0.9809686541557312
1597834004.971869,110,0.9868749380111694
1597834011.664885,111,0.9855623841285706
1597834018.386771,112,0.9859561920166016
1597834025.13387,113,0.9870061874389648
1597834031.849954,114,0.9888436794281006
1597834038.595836,115,0.9894999265670776
1597834045.322217,116,0.9851686358451843
1597834052.054081,117,0.9872686862945557
1597834058.806301,118,0.9879249334335327
1597834065.529411,119,0.9891061782836914
1597834072.238789,120,0.9875311851501465
1597834078.923116,121,0.9894999265670776
1597834085.624507,122,0.9910749197006226
1597834092.382917,123,0.9892374277114868
1597834099.071136,124,0.9894999265670776
1597834105.746629,125,0.9884499311447144
1597834112.426423,126,0.9789998531341553
1597834119.162942,127,0.9901561737060547
1597834125.86114,128,0.9881874322891235
1597834132.586337,129,0.988318681716919
1597834139.24423,130,0.988318681716919
1597834146.145462,131,0.9885811805725098
1597834152.941245,132,0.9897624254226685
1597834159.666288,133,0.9904186725616455
1597834166.332799,134,0.9894999265670776
