Wall time,Step,Value
1597832285.354638,0,0.37422922253608704
1597832292.427901,1,0.2535659074783325
1597832299.481907,2,0.201702281832695
1597832306.218539,3,0.1696169227361679
1597832313.016292,4,0.16705861687660217
1597832319.6753,5,0.12980739772319794
1597832326.348411,6,0.13664381206035614
1597832333.019231,7,0.1263255476951599
1597832339.668518,8,0.13837392628192902
1597832346.333716,9,0.11646827310323715
1597832353.005007,10,0.13665755093097687
1597832359.676719,11,0.11597995460033417
1597832366.354536,12,0.1045120507478714
1597832373.056872,13,0.10486006736755371
1597832379.716201,14,0.12522250413894653
1597832386.538042,15,0.09773006290197372
1597832393.56381,16,0.10946936160326004
1597832400.543794,17,0.09030726552009583
1597832407.50629,18,0.10771358758211136
1597832414.405647,19,0.09177878499031067
1597832421.387765,20,0.09262552112340927
1597832428.276087,21,0.10680301487445831
1597832435.194691,22,0.0820470005273819
1597832442.222118,23,0.10536385327577591
1597832449.209956,24,0.10557862371206284
1597832456.129982,25,0.09709912538528442
1597832463.049662,26,0.09909763932228088
1597832469.981737,27,0.08050989359617233
1597832476.916956,28,0.08339951187372208
1597832483.937083,29,0.07281038165092468
1597832490.840295,30,0.07252008467912674
1597832497.78625,31,0.06799948960542679
1597832504.740762,32,0.08883104473352432
1597832511.730279,33,0.0803307518362999
1597832518.713001,34,0.07165644317865372
1597832525.621163,35,0.08353763818740845
1597832532.570703,36,0.09322598576545715
1597832539.49339,37,0.056138038635253906
1597832546.428806,38,0.08005721122026443
1597832553.396958,39,0.06381471455097198
1597832560.301024,40,0.05898168683052063
1597832567.300668,41,0.06007051840424538
1597832573.967566,42,0.05993151292204857
1597832580.717149,43,0.07743271440267563
1597832587.398141,44,0.07055393606424332
1597832594.104814,45,0.07571039348840714
1597832600.822096,46,0.0567161925137043
1597832607.490051,47,0.04798649251461029
1597832614.164572,48,0.05748282000422478
1597832620.952305,49,0.05483964830636978
1597832627.63163,50,0.05456381291151047
1597832634.417067,51,0.057730067521333694
1597832641.112125,52,0.05258042365312576
1597832647.86121,53,0.04948378726840019
1597832654.554788,54,0.06029267981648445
1597832661.271104,55,0.05902948975563049
1597832667.93513,56,0.049148015677928925
1597832674.595418,57,0.041867874562740326
1597832681.271342,58,0.06375639140605927
1597832687.925079,59,0.05156582221388817
1597832694.584601,60,0.048616304993629456
1597832701.245262,61,0.04930141195654869
1597832707.906627,62,0.05190419778227806
1597832714.628999,63,0.06957145780324936
1597832721.313036,64,0.06987323611974716
1597832727.996635,65,0.04925525188446045
1597832734.658182,66,0.04721660539507866
1597832741.31882,67,0.05057927593588829
1597832748.021474,68,0.04689119756221771
1597832754.74297,69,0.08480488508939743
1597832761.408984,70,0.06538300216197968
1597832768.13096,71,0.04688876122236252
1597832774.75427,72,0.040502529591321945
1597832781.482374,73,0.04459022730588913
1597832788.146497,74,0.04068157821893692
1597832794.848662,75,0.04494015499949455
1597832801.563503,76,0.04514889419078827
1597832808.236968,77,0.03736099228262901
1597832814.932004,78,0.041961923241615295
1597832821.65261,79,0.06166009604930878
1597832828.341491,80,0.07289587706327438
1597832835.025126,81,0.045295000076293945
1597832841.666922,82,0.047758832573890686
1597832848.416787,83,0.05081041902303696
1597832855.126939,84,0.04147614538669586
1597832861.841058,85,0.04654468968510628
1597832868.497586,86,0.042175546288490295
1597832875.157031,87,0.04661843180656433
1597832881.827349,88,0.041493162512779236
1597832888.559221,89,0.04395456239581108
1597832895.277581,90,0.037538085132837296
1597832902.006527,91,0.04873554781079292
1597832908.681256,92,0.05070141702890396
1597832915.465193,93,0.03566373139619827
1597832922.16315,94,0.03899141401052475
1597832928.810519,95,0.04249042645096779
1597832935.467573,96,0.03972344100475311
1597832942.136638,97,0.06330487132072449
1597832948.848686,98,0.0490800105035305
1597832955.562318,99,0.04210786521434784
1597832962.257078,100,0.04083322361111641
1597832968.926214,101,0.04676884412765503
1597832975.622597,102,0.040096111595630646
1597832982.308068,103,0.039517227560281754
1597832989.252908,104,0.037785667926073074
1597832996.354399,105,0.043164677917957306
1597833003.576294,106,0.03803658112883568
1597833010.700903,107,0.04062952846288681
1597833017.73692,108,0.03819440305233002
1597833024.763374,109,0.04248291999101639
1597833031.814144,110,0.04109913855791092
1597833038.865337,111,0.043464403599500656
1597833045.844239,112,0.037723880261182785
1597833052.887722,113,0.037341393530368805
1597833059.860827,114,0.037017859518527985
1597833066.850272,115,0.0397115983068943
1597833073.826044,116,0.033893946558237076
1597833080.812865,117,0.03681645914912224
1597833087.757757,118,0.035195015370845795
1597833094.70811,119,0.04374914616346359
1597833101.789242,120,0.04525346681475639
1597833108.830729,121,0.04292808473110199
1597833115.95563,122,0.032488707453012466
1597833123.463954,123,0.029852459207177162
1597833130.595197,124,0.033328719437122345
1597833137.914871,125,0.03647130727767944
