Wall time,Step,Value
1598027186.755784,0,0.804830014705658
1598027193.53042,1,0.8977556228637695
1598027200.667424,2,0.873211681842804
1598027207.456231,3,0.9045806527137756
1598027214.142279,4,0.9368683695793152
1598027220.849105,5,0.930962085723877
1598027227.540034,6,0.9303058385848999
1598027234.252599,7,0.9318808317184448
1598027240.97011,8,0.9392308592796326
1598027247.731663,9,0.9413309097290039
1598027254.415123,10,0.9394933581352234
1598027261.177023,11,0.9432996511459351
1598027267.889284,12,0.9577372074127197
1598027274.56586,13,0.9544559717178345
1598027281.307008,14,0.9467121958732605
1598027287.984463,15,0.9506496787071228
1598027294.752417,16,0.9543247222900391
1598027301.421827,17,0.9600997567176819
1598027308.044671,18,0.9493371844291687
1598027314.682578,19,0.9561622142791748
1598027321.434066,20,0.9587872624397278
1598027328.141477,21,0.9606247544288635
1598027334.897817,22,0.9568184614181519
1598027341.596893,23,0.9586560130119324
1598027348.247344,24,0.9557684659957886
1598027354.906909,25,0.9612810015678406
1598027361.61204,26,0.9709935784339905
1598027368.336654,27,0.9692873358726501
1598027375.103334,28,0.9645622968673706
1598027381.841639,29,0.9682372808456421
1598027388.509346,30,0.9641685485839844
1598027395.264718,31,0.9719123244285583
1598027401.972697,32,0.9633809924125671
1598027408.784796,33,0.9606247544288635
1598027415.505953,34,0.9719123244285583
1598027422.221152,35,0.9691560864448547
1598027428.989003,36,0.9723060727119446
1598027435.754672,37,0.9720435738563538
1598027442.47035,38,0.9755873680114746
1598027449.247114,39,0.9770311117172241
1598027455.968146,40,0.9741435647010803
1598027462.885748,41,0.9604935050010681
1598027470.196557,42,0.9673185348510742
1598027477.559133,43,0.975062370300293
1598027484.594446,44,0.9771623611450195
1598027491.361281,45,0.9774248600006104
1598027498.290832,46,0.9762436151504517
1598027505.030352,47,0.9771623611450195
1598027512.18198,48,0.9749311208724976
1598027519.207032,49,0.9767686128616333
1598027526.12188,50,0.9774248600006104
1598027533.348625,51,0.9782123565673828
1598027540.564433,52,0.9762436151504517
1598027547.891915,53,0.9775561094284058
1598027555.121242,54,0.9767686128616333
1598027562.044943,55,0.9788686037063599
1598027569.172553,56,0.9784748554229736
1598027576.537089,57,0.983462393283844
1598027583.464033,58,0.97571861743927
1598027590.19276,59,0.980574905872345
1598027597.054762,60,0.9825436472892761
1598027603.8099,61,0.9828061461448669
1598027610.569132,62,0.9770311117172241
1598027617.277964,63,0.9761123657226562
1598027624.053043,64,0.9778186082839966
1598027630.746517,65,0.9824123978614807
1598027637.408913,66,0.9791311025619507
1598027644.152562,67,0.9813624024391174
1598027650.847249,68,0.9816249012947083
1598027657.504696,69,0.9816249012947083
1598027664.229851,70,0.9839873909950256
1598027670.911322,71,0.9787373542785645
1598027677.686545,72,0.9807061553001404
1598027684.411731,73,0.9820186495780945
1598027691.118693,74,0.9736185669898987
1598027697.758915,75,0.9821498990058899
1598027704.498055,76,0.9809686541557312
1598027711.209113,77,0.9842498898506165
1598027717.873459,78,0.9804436564445496
1598027724.6013,79,0.9839873909950256
1598027731.282147,80,0.984118640422821
1598027738.00849,81,0.9870061874389648
1598027744.676216,82,0.9835936427116394
1598027751.403162,83,0.9791311025619507
1598027758.13679,84,0.9408058524131775
1598027765.002604,85,0.956555962562561
1598027771.706432,86,0.9625934958457947
1598027778.404796,87,0.9713873267173767
1598027785.050257,88,0.9729623198509216
1598027791.722379,89,0.9579997658729553
1598027798.354832,90,0.9761123657226562
1598027804.99858,91,0.9783436059951782
1598027811.648752,92,0.9774248600006104
1598027818.349039,93,0.9795248508453369
1598027825.067273,94,0.9804436564445496
1598027831.775484,95,0.9842498898506165
1598027838.492512,96,0.9778186082839966
1598027845.162788,97,0.9787373542785645
1598027851.851309,98,0.9776873588562012
1598027858.633078,99,0.9807061553001404
1598027865.350832,100,0.9833311438560486
1598027872.098118,101,0.9755873680114746
1598027878.796649,102,0.9762436151504517
1598027885.500165,103,0.9765061140060425
1598027892.205806,104,0.9803123474121094
1598027898.943007,105,0.9766373634338379
1598027905.660366,106,0.9755873680114746
1598027912.376913,107,0.9817561507225037
1598027919.182367,108,0.9821498990058899
1598027925.954197,109,0.9828061461448669
1598027932.681248,110,0.986087441444397
1598027939.390426,111,0.9831998944282532
1598027946.115043,112,0.9830686450004578
1598027952.817147,113,0.9846436381340027
1598027959.522733,114,0.9822811484336853
1598027966.191321,115,0.9849061369895935
1598027972.89477,116,0.9843811392784119
1598027979.689985,117,0.9833311438560486
1598027986.482588,118,0.9855623841285706
1598027993.283629,119,0.9835936427116394
1598028000.07188,120,0.9807061553001404
1598028006.858951,121,0.9804436564445496
1598028013.597144,122,0.9830686450004578
1598028020.303384,123,0.9858248829841614
1598028027.04846,124,0.9847748875617981
1598028033.799082,125,0.9814936518669128
1598028040.568238,126,0.9846436381340027
1598028047.383057,127,0.9851686358451843
1598028054.219789,128,0.9852998852729797
1598028060.910859,129,0.9842498898506165
1598028067.622431,130,0.9858248829841614
1598028074.335215,131,0.9852998852729797
1598028081.097263,132,0.983462393283844
1598028087.782075,133,0.9792623519897461
1598028094.503248,134,0.9825436472892761
1598028101.186704,135,0.9851686358451843
1598028107.911323,136,0.986087441444397
1598028114.629086,137,0.9851686358451843
1598028121.266988,138,0.9863499402999878
1598028128.022791,139,0.9789998531341553
1598028134.771319,140,0.9816249012947083
1598028141.455021,141,0.9810999035835266
1598028148.639528,142,0.9872686862945557
1598028155.678471,143,0.9864811897277832
1598028162.554492,144,0.9842498898506165
1598028169.876532,145,0.9866124391555786
1598028176.794905,146,0.9870061874389648
1598028183.595014,147,0.9891061782836914
1598028190.410497,148,0.9800498485565186
1598028197.331778,149,0.9845123887062073
1598028204.376095,150,0.9862186908721924
1598028211.443549,151,0.9824123978614807
1598028218.447743,152,0.9855623841285706
1598028225.392603,153,0.9864811897277832
1598028232.566757,154,0.9845123887062073
1598028239.570628,155,0.9866124391555786
1598028247.09302,156,0.9879249334335327
1598028255.025762,157,0.9843811392784119
1598028262.750002,158,0.986743688583374
1598028270.597691,159,0.985693633556366
1598028278.615742,160,0.9824123978614807
1598028287.101719,161,0.983462393283844
1598028295.347701,162,0.9755873680114746
1598028303.80583,163,0.9771623611450195
1598028312.315262,164,0.9849061369895935
1598028320.719182,165,0.9877936840057373
1598028329.05186,166,0.9845123887062073
1598028337.523723,167,0.9871374368667603
1598028346.082267,168,0.9810999035835266
1598028354.504407,169,0.9891061782836914
1598028363.185743,170,0.9852998852729797
1598028371.518003,171,0.9849061369895935
1598028378.83029,172,0.9866124391555786
1598028386.3471,173,0.9797873497009277
1598028394.049287,174,0.985693633556366
1598028402.414602,175,0.9864811897277832
1598028410.645044,176,0.9862186908721924
1598028418.983584,177,0.9847748875617981
1598028427.235176,178,0.9770311117172241
1598028435.442707,179,0.983462393283844
1598028443.498714,180,0.9866124391555786
1598028451.758632,181,0.9846436381340027
1598028459.988255,182,0.9864811897277832
1598028468.035432,183,0.9868749380111694
1598028476.199342,184,0.9870061874389648
1598028484.203744,185,0.9891061782836914
1598028492.35128,186,0.9881874322891235
1598028500.51974,187,0.9851686358451843
1598028508.37103,188,0.9872686862945557
1598028516.087937,189,0.9852998852729797
1598028523.917692,190,0.9873999357223511
1598028531.1412,191,0.9871374368667603
1598028538.363189,192,0.9851686358451843
1598028545.611327,193,0.9868749380111694
1598028553.028637,194,0.9868749380111694
1598028560.526839,195,0.9909436702728271
1598028568.068018,196,0.9859561920166016
1598028575.617204,197,0.985693633556366
1598028582.992653,198,0.988974928855896
1598028590.82284,199,0.9877936840057373
1598028598.944113,200,0.9894999265670776
1598028607.169897,201,0.9875311851501465
1598028615.445727,202,0.9879249334335327
1598028623.655507,203,0.9775561094284058
1598028631.82441,204,0.9864811897277832
1598028639.225754,205,0.9879249334335327
1598028646.087359,206,0.9872686862945557
1598028653.612104,207,0.9858248829841614
1598028660.388968,208,0.9887124300003052
1598028667.106541,209,0.9863499402999878
1598028673.814856,210,0.9897624254226685
1598028680.492408,211,0.985693633556366
1598028687.167944,212,0.9866124391555786
1598028693.879154,213,0.9872686862945557
1598028700.673424,214,0.9818874001502991
1598028707.537673,215,0.9838561415672302
1598028714.268536,216,0.9894999265670776
1598028721.03703,217,0.9873999357223511
1598028727.788905,218,0.9825436472892761
1598028734.61456,219,0.9873999357223511
1598028741.524712,220,0.9887124300003052
1598028748.399211,221,0.9871374368667603
1598028755.541649,222,0.9877936840057373
1598028762.507038,223,0.9824123978614807
1598028769.784128,224,0.9859561920166016
1598028776.531998,225,0.9884499311447144
1598028783.751226,226,0.988974928855896
1598028791.061988,227,0.9864811897277832
1598028797.788994,228,0.9873999357223511
1598028804.506552,229,0.9888436794281006
1598028811.671604,230,0.9835936427116394
1598028818.738015,231,0.9880561828613281
1598028825.434942,232,0.9873999357223511
1598028832.810568,233,0.9885811805725098
1598028840.343585,234,0.9885811805725098
1598028847.438172,235,0.9905499219894409
1598028854.771937,236,0.9884499311447144
1598028861.611262,237,0.9887124300003052
1598028868.689808,238,0.988318681716919
1598028875.501225,239,0.9879249334335327
1598028882.582006,240,0.9888436794281006
1598028890.320747,241,0.9900249242782593
1598028897.980854,242,0.9900249242782593
1598028905.449919,243,0.9881874322891235
1598028912.988441,244,0.989631175994873
1598028920.699843,245,0.988318681716919
1598028928.39927,246,0.9846436381340027
1598028935.781076,247,0.9880561828613281
1598028943.217196,248,0.9905499219894409
1598028950.447704,249,0.9864811897277832
1598028957.644154,250,0.988318681716919
1598028965.330853,251,0.988974928855896
1598028972.59196,252,0.988974928855896
1598028980.110071,253,0.9892374277114868
1598028987.31339,254,0.9879249334335327
1598028994.603153,255,0.9887124300003052
1598029001.294484,256,0.9858248829841614
1598029008.109916,257,0.9863499402999878
1598029015.004454,258,0.9881874322891235
1598029021.841268,259,0.985693633556366
1598029030.184564,260,0.9870061874389648
1598029037.890596,261,0.9881874322891235
1598029045.436203,262,0.9879249334335327
1598029053.170484,263,0.988974928855896
1598029060.827135,264,0.9863499402999878
1598029068.359375,265,0.9862186908721924
1598029076.356543,266,0.9893686771392822
1598029083.888053,267,0.9898936748504639
1598029092.031793,268,0.9900249242782593
1598029099.143634,269,0.9887124300003052
1598029105.998472,270,0.9851686358451843
1598029113.120835,271,0.9884499311447144
1598029120.159906,272,0.9792623519897461
1598029127.057364,273,0.9863499402999878
1598029133.83046,274,0.9900249242782593
1598029140.592146,275,0.988318681716919
1598029147.23217,276,0.9887124300003052
1598029153.971262,277,0.9893686771392822
1598029160.73478,278,0.9866124391555786
1598029167.962769,279,0.9868749380111694
1598029174.906296,280,0.9871374368667603
1598029182.766581,281,0.9859561920166016
1598029190.338623,282,0.9868749380111694
1598029198.038586,283,0.9885811805725098
1598029205.524235,284,0.9893686771392822
1598029212.885648,285,0.989631175994873
1598029220.224691,286,0.9913374185562134
1598029227.668806,287,0.9906811714172363
1598029235.213797,288,0.9894999265670776
1598029242.64073,289,0.9894999265670776
1598029249.947587,290,0.9906811714172363
1598029257.188379,291,0.9872686862945557
1598029264.535712,292,0.9884499311447144
1598029271.794937,293,0.9904186725616455
1598029279.114809,294,0.9884499311447144
1598029286.559642,295,0.9901561737060547
1598029294.03512,296,0.9829373955726624
1598029301.270577,297,0.9864811897277832
1598029308.501418,298,0.9905499219894409
1598029315.795062,299,0.9898936748504639
1598029323.07696,300,0.9904186725616455
1598029330.438969,301,0.9902874231338501
1598029337.775194,302,0.9908124208450317
1598029344.960403,303,0.988974928855896
1598029352.267349,304,0.9901561737060547
