Wall time,Step,Value
1597830730.403812,0,0.4266287684440613
1597830737.159969,1,0.3265114426612854
1597830744.052215,2,0.3132001459598541
1597830751.123481,3,0.28785279393196106
1597830759.101461,4,0.26530250906944275
1597830765.857217,5,0.2586512863636017
1597830772.772278,6,0.2399509847164154
1597830779.924981,7,0.25947731733322144
1597830786.797685,8,0.23259352147579193
1597830793.651368,9,0.22539466619491577
1597830800.378614,10,0.23167601227760315
1597830807.13683,11,0.20932742953300476
1597830814.112445,12,0.20388121902942657
1597830821.399563,13,0.1990937739610672
1597830828.392934,14,0.19923387467861176
1597830835.616028,15,0.1873970627784729
1597830842.873616,16,0.21182231605052948
1597830849.874003,17,0.16974149644374847
1597830857.20717,18,0.15653733909130096
1597830864.506747,19,0.12509791553020477
1597830871.238332,20,0.10686744749546051
1597830878.27597,21,0.11367350071668625
1597830885.399569,22,0.11947028338909149
1597830892.156075,23,0.11689868569374084
1597830899.136888,24,0.1113051101565361
1597830906.24597,25,0.09887634962797165
1597830913.158702,26,0.09420283138751984
1597830920.194607,27,0.1007763221859932
1597830927.283745,28,0.10462234169244766
1597830934.195961,29,0.09862437844276428
1597830941.418999,30,0.0818469375371933
1597830948.624629,31,0.08189815282821655
1597830955.552146,32,0.07257404178380966
1597830962.870828,33,0.07207661122083664
1597830970.242698,34,0.07783502340316772
1597830977.707144,35,0.07096852362155914
1597830985.003248,36,0.0691557452082634
1597830991.971953,37,0.06874357163906097
1597830998.977887,38,0.059978753328323364
1597831006.006412,39,0.06932121515274048
1597831013.009035,40,0.08535762131214142
1597831019.686127,41,0.06721820682287216
1597831026.847371,42,0.08630470931529999
1597831033.646972,43,0.06888067722320557
1597831040.621102,44,0.08603986352682114
1597831047.383884,45,0.06865900754928589
1597831054.125575,46,0.06257351487874985
1597831061.156964,47,0.08139865100383759
1597831068.013282,48,0.06513522565364838
1597831075.143252,49,0.06244005262851715
1597831082.559687,50,0.06247140094637871
1597831089.723828,51,0.06089922413229942
1597831096.782129,52,0.06682896614074707
1597831103.907187,53,0.06574845314025879
1597831110.722527,54,0.05716240033507347
1597831117.787447,55,0.059721287339925766
1597831124.983663,56,0.06089373677968979
1597831131.924563,57,0.06505148857831955
1597831138.691976,58,0.07400666922330856
1597831145.968991,59,0.06316656619310379
1597831152.795499,60,0.06933354586362839
1597831159.56686,61,0.05268281698226929
1597831166.489157,62,0.05921339988708496
1597831173.395034,63,0.05592906102538109
1597831180.558125,64,0.056804005056619644
1597831187.795874,65,0.04781894385814667
1597831194.620199,66,0.06662103533744812
1597831201.596281,67,0.05249083787202835
1597831208.88507,68,0.05026598647236824
1597831215.841224,69,0.052750907838344574
1597831223.012877,70,0.04774107784032822
1597831230.280992,71,0.06832855939865112
1597831237.611238,72,0.05919889360666275
1597831244.896193,73,0.04839262366294861
1597831251.796397,74,0.052360497415065765
1597831258.907985,75,0.04473670572042465
1597831265.99697,76,0.04742750898003578
1597831272.966751,77,0.062251217663288116
1597831279.815008,78,0.05912572517991066
1597831286.578788,79,0.04864055663347244
